family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,EMA_Oscillator:hi@p50,SHORT,aligned,standard,12267,557.59,115.726,272,79.4,79.4,79.4,1.293,-306.0,4,22,12,6,4,0,0,58.8,False,none
F13,EMA_Oscillator:hi@p50,SHORT,counter,standard,64174,2917.0,605.415,1103,78.2,78.4,78.2,1.139,-518.0,4,22,13,6,3,3,0,58.8,False,none
F13,EMA_Oscillator:hi@p60,LONG,aligned,standard,48072,2185.09,453.509,1051,79.4,79.5,79.4,1.177,-543.6,4,22,12,6,5,2,0,61.8,False,none
F13,EMA_Oscillator:hi@p60,LONG,counter,standard,4070,185.0,38.396,181,80.1,80.1,80.1,1.296,-303.2,3,22,15,6,4,0,0,64.7,False,none
F13,EMA_Oscillator:hi@p60,SHORT,aligned,standard,4070,185.0,38.396,191,78.5,78.5,78.5,1.192,-306.0,4,22,12,6,4,0,0,58.8,False,none
F13,EMA_Oscillator:hi@p60,SHORT,counter,standard,48072,2185.09,453.509,1067,78.3,78.3,78.3,1.158,-518.0,4,22,13,6,4,2,0,61.8,False,none
F13,EMA_Oscillator:hi@p70,LONG,aligned,standard,32285,1467.5,304.575,1020,79.9,80.0,79.9,1.2,-783.9,5,22,15,6,5,1,0,73.5,False,none
F13,EMA_Oscillator:hi@p70,LONG,counter,standard,1457,66.23,13.745,120,84.2,84.2,84.2,2.121,-135.7,6,22,17,5,5,0,0,84.8,False,none
F13,EMA_Oscillator:hi@p70,SHORT,aligned,standard,1457,66.23,13.745,138,76.8,76.8,76.8,0.992,-306.0,3,22,12,5,2,0,0,51.5,False,none
F13,EMA_Oscillator:hi@p70,SHORT,counter,standard,32285,1467.5,304.575,1000,78.0,78.1,78.0,1.161,-538.9,5,22,13,6,4,2,0,64.7,False,none
F13,EMA_Oscillator:hi@p80,LONG,aligned,standard,19832,901.45,187.094,913,79.1,79.2,79.1,1.171,-704.4,5,22,14,6,4,1,0,67.6,False,none
F13,EMA_Oscillator:hi@p80,LONG,counter,standard,561,25.5,5.292,73,82.2,82.2,82.2,1.565,-179.8,3,19,12,5,3,0,0,60.0,False,none
F13,EMA_Oscillator:hi@p80,SHORT,aligned,standard,561,25.5,5.292,84,73.8,73.8,73.8,0.995,-312.8,4,19,11,5,3,0,0,60.0,False,none
F13,EMA_Oscillator:hi@p80,SHORT,counter,standard,19832,901.45,187.094,923,78.0,78.1,78.0,1.205,-538.9,5,22,16,6,4,2,0,73.5,False,none
F13,EMA_Oscillator:hi@p90,LONG,aligned,standard,9626,437.55,90.811,791,79.1,79.3,79.1,1.183,-382.4,6,22,13,6,4,2,0,67.6,False,none
F13,EMA_Oscillator:hi@p90,LONG,counter,standard,131,5.95,1.236,27,88.9,88.9,88.9,2.87,-121.5,4,13,11,5,4,0,0,79.2,False,none
F13,EMA_Oscillator:hi@p90,SHORT,aligned,standard,131,5.95,1.236,31,77.4,77.4,77.4,1.505,-245.0,4,13,7,5,3,0,0,58.3,False,none
F13,EMA_Oscillator:hi@p90,SHORT,counter,standard,9626,437.55,90.811,732,78.7,78.9,78.7,1.254,-469.9,6,22,16,6,5,2,0,79.4,False,none
F13,EMA_Oscillator:hi@p95,LONG,aligned,standard,4981,226.41,46.991,548,80.5,80.6,80.5,1.274,-389.2,5,22,13,6,4,1,0,64.7,False,none
F13,EMA_Oscillator:hi@p95,LONG,counter,standard,47,2.14,0.443,11,81.8,81.8,81.8,1.767,-109.0,2,5,4,3,2,0,0,72.7,False,none
F13,EMA_Oscillator:hi@p95,SHORT,aligned,standard,47,2.14,0.443,8,62.5,62.5,62.5,0.666,-249.4,1,5,3,3,1,0,0,45.5,False,none
F13,EMA_Oscillator:hi@p95,SHORT,counter,standard,4981,226.41,46.991,513,77.4,77.5,77.4,1.139,-489.2,5,22,13,6,5,1,0,67.6,False,none
F13,EMA_Oscillator:hi@p97,LONG,aligned,standard,3263,148.32,30.783,427,78.5,78.5,78.5,1.111,-389.6,4,22,12,6,3,0,0,55.9,False,none
F13,EMA_Oscillator:hi@p97,LONG,counter,standard,38,1.73,0.358,5,100.0,100.0,100.0,999.0,20.2,2,2,2,1,1,0,0,100.0,True,STAR
F13,EMA_Oscillator:hi@p97,SHORT,aligned,standard,38,1.73,0.358,4,50.0,50.0,50.0,0.135,-284.9,1,2,1,1,0,0,0,40.0,False,none
F13,EMA_Oscillator:hi@p97,SHORT,counter,standard,3263,148.32,30.783,402,79.9,79.9,79.9,1.338,-338.5,6,22,14,6,5,0,0,73.5,False,none
F13,EMA_Oscillator:hi@p99,LONG,aligned,standard,1298,59.0,12.245,204,76.5,76.5,76.5,1.05,-364.2,4,21,10,5,2,0,0,50.0,False,none
F13,EMA_Oscillator:hi@p99,LONG,counter,standard,32,1.45,0.302,3,100.0,100.0,100.0,999.0,162.9,1,1,1,1,1,0,0,100.0,True,STAR
F13,EMA_Oscillator:hi@p99,SHORT,aligned,standard,32,1.45,0.302,2,0.0,0.0,0.0,0.0,-306.0,0,1,0,1,0,0,0,0.0,False,none
F13,EMA_Oscillator:hi@p99,SHORT,counter,standard,1298,59.0,12.245,188,79.3,79.3,79.3,1.419,-211.2,4,21,15,5,4,0,0,71.9,False,none
F13,EMA_Oscillator:lo@p50,LONG,aligned,standard,12353,561.5,116.538,213,82.6,82.6,82.6,1.585,-286.1,6,22,17,5,5,0,0,84.8,False,none
F13,EMA_Oscillator:lo@p50,LONG,counter,standard,64167,2916.68,605.349,1175,81.4,81.5,81.4,1.289,-442.0,6,22,16,6,6,4,1,82.4,False,none
F13,EMA_Oscillator:lo@p50,SHORT,aligned,standard,64167,2916.68,605.349,1155,77.9,78.2,77.9,1.061,-526.9,4,22,11,6,3,4,1,52.9,False,none
F13,EMA_Oscillator:lo@p50,SHORT,counter,standard,12353,561.5,116.538,180,81.7,82.1,81.7,1.37,-189.4,4,22,14,5,4,1,0,66.7,False,none
F13,EMA_Oscillator:lo@p40,LONG,aligned,standard,3203,145.59,30.217,139,83.5,83.5,83.5,1.631,-153.0,5,22,17,5,4,0,0,78.8,False,none
F13,EMA_Oscillator:lo@p40,LONG,counter,standard,48577,2208.05,458.274,1121,81.4,81.4,81.4,1.315,-457.7,6,22,15,6,6,3,1,79.4,False,none
F13,EMA_Oscillator:lo@p40,SHORT,aligned,standard,48577,2208.05,458.274,1112,77.6,78.0,77.6,1.047,-475.4,4,22,12,6,3,5,1,55.9,False,none
F13,EMA_Oscillator:lo@p40,SHORT,counter,standard,3203,145.59,30.217,113,84.1,84.1,84.1,1.502,-205.2,5,22,18,5,5,0,0,84.8,False,none
F13,EMA_Oscillator:lo@p30,LONG,aligned,standard,755,34.32,7.123,89,80.9,80.9,80.9,1.819,-120.2,4,19,11,5,4,0,0,63.3,False,none
F13,EMA_Oscillator:lo@p30,LONG,counter,standard,32278,1467.18,304.509,1070,81.7,81.6,81.7,1.359,-458.5,5,22,17,6,6,4,1,82.4,False,none
F13,EMA_Oscillator:lo@p30,SHORT,aligned,standard,32278,1467.18,304.509,1038,77.4,77.6,77.4,1.013,-475.4,3,22,11,6,3,3,1,50.0,False,none
F13,EMA_Oscillator:lo@p30,SHORT,counter,standard,755,34.32,7.123,74,82.4,82.4,82.4,1.219,-153.0,4,19,13,5,3,0,0,66.7,False,none
F13,EMA_Oscillator:lo@p20,LONG,aligned,standard,239,10.86,2.255,51,82.4,82.4,82.4,1.872,-99.5,4,14,8,5,3,0,0,60.0,False,none
F13,EMA_Oscillator:lo@p20,LONG,counter,standard,19659,893.59,185.462,946,81.1,81.0,81.1,1.322,-442.6,5,22,17,6,6,4,1,82.4,False,none
F13,EMA_Oscillator:lo@p20,SHORT,aligned,standard,19659,893.59,185.462,951,77.7,78.0,77.7,1.059,-421.5,3,22,10,6,3,3,1,47.1,False,none
F13,EMA_Oscillator:lo@p20,SHORT,counter,standard,239,10.86,2.255,40,82.5,82.5,82.5,2.043,-131.0,4,14,9,5,4,0,0,68.0,False,none
F13,EMA_Oscillator:lo@p10,LONG,aligned,standard,58,2.64,0.547,13,76.9,76.9,76.9,0.876,-97.7,4,8,5,5,3,0,0,66.7,False,none
F13,EMA_Oscillator:lo@p10,LONG,counter,standard,9559,434.5,90.179,721,82.0,81.9,82.0,1.401,-510.3,6,22,16,6,6,3,1,82.4,False,none
F13,EMA_Oscillator:lo@p10,SHORT,aligned,standard,9559,434.5,90.179,710,78.3,78.6,78.3,1.099,-437.8,4,22,11,6,4,3,1,55.9,False,none
F13,EMA_Oscillator:lo@p10,SHORT,counter,standard,58,2.64,0.547,10,90.0,90.0,90.0,5.167,-153.0,4,8,7,5,4,0,0,83.3,False,surface
F13,EMA_Oscillator:lo@p5,LONG,aligned,standard,28,1.27,0.264,2,50.0,50.0,50.0,0.407,-73.8,1,2,1,2,1,0,0,50.0,False,none
F13,EMA_Oscillator:lo@p5,LONG,counter,standard,4978,226.27,46.962,516,79.8,79.8,79.8,1.23,-606.3,5,22,16,6,4,1,1,73.5,False,none
F13,EMA_Oscillator:lo@p5,SHORT,aligned,standard,4978,226.27,46.962,555,78.2,78.3,78.2,1.048,-344.7,3,22,12,6,4,1,1,55.9,False,none
F13,EMA_Oscillator:lo@p5,SHORT,counter,standard,28,1.27,0.264,2,50.0,50.0,50.0,0.161,-113.1,1,2,1,2,1,0,0,50.0,False,none
F13,EMA_Oscillator:lo@p3,LONG,aligned,standard,22,1.0,0.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,EMA_Oscillator:lo@p3,LONG,counter,standard,3216,146.18,30.34,389,78.9,78.9,78.9,1.239,-615.3,3,22,15,5,4,1,1,66.7,False,none
F13,EMA_Oscillator:lo@p3,SHORT,aligned,standard,3216,146.18,30.34,430,78.6,78.8,78.6,0.959,-403.3,3,22,11,5,1,1,1,45.5,False,none
F13,EMA_Oscillator:lo@p3,SHORT,counter,standard,22,1.0,0.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,EMA_Oscillator:lo@p1,LONG,counter,standard,1364,62.0,12.868,182,79.7,79.7,79.7,1.306,-368.0,4,21,15,5,3,0,1,68.8,False,none
F13,EMA_Oscillator:lo@p1,SHORT,aligned,standard,1364,62.0,12.868,185,78.9,78.9,78.9,1.065,-161.9,3,21,9,5,3,0,1,46.9,False,none
