family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Micro_BarEntropy:lo@p50,LONG,aligned,standard,41754,1897.91,393.906,917,79.8,80.0,79.8,1.256,-556.5,5,22,13,6,4,2,0,64.7,False,none
F13,Micro_BarEntropy:lo@p50,LONG,counter,standard,40481,1840.05,381.896,1024,80.6,80.6,80.6,1.325,-720.2,6,22,15,6,5,3,1,76.5,False,none
F13,Micro_BarEntropy:lo@p50,SHORT,aligned,standard,40481,1840.05,381.896,1020,78.9,79.2,78.9,1.075,-500.7,3,22,13,6,4,3,0,58.8,False,none
F13,Micro_BarEntropy:lo@p50,SHORT,counter,standard,41754,1897.91,393.906,916,77.9,78.0,77.9,1.155,-679.3,3,22,11,6,3,2,0,50.0,False,none
F13,Micro_BarEntropy:lo@p40,LONG,aligned,standard,35103,1595.59,331.16,792,79.8,79.9,79.8,1.174,-580.6,4,22,13,5,4,1,0,63.6,False,none
F13,Micro_BarEntropy:lo@p40,LONG,counter,standard,33731,1533.23,318.217,902,80.7,80.7,80.7,1.331,-457.5,6,22,14,6,5,2,1,73.5,False,none
F13,Micro_BarEntropy:lo@p40,SHORT,aligned,standard,33731,1533.23,318.217,887,78.5,78.6,78.5,1.034,-601.3,3,22,14,6,3,2,0,58.8,False,none
F13,Micro_BarEntropy:lo@p40,SHORT,counter,standard,35103,1595.59,331.16,806,78.7,78.9,78.7,1.193,-761.7,4,22,12,5,4,2,0,60.6,False,none
F13,Micro_BarEntropy:lo@p30,LONG,aligned,standard,26526,1205.73,250.245,684,79.2,79.2,79.2,1.202,-514.6,5,22,13,5,5,0,0,69.7,False,none
F13,Micro_BarEntropy:lo@p30,LONG,counter,standard,25533,1160.59,240.877,784,80.6,80.7,80.6,1.292,-406.5,6,22,14,6,5,2,0,73.5,False,none
F13,Micro_BarEntropy:lo@p30,SHORT,aligned,standard,25533,1160.59,240.877,746,78.2,78.4,78.2,1.051,-639.0,4,22,11,6,3,2,0,52.9,False,none
F13,Micro_BarEntropy:lo@p30,SHORT,counter,standard,26526,1205.73,250.245,694,78.5,78.8,78.5,1.244,-383.1,4,22,13,5,4,2,0,63.6,False,none
F13,Micro_BarEntropy:lo@p20,LONG,aligned,standard,17850,811.36,168.396,536,79.1,79.1,79.1,1.175,-427.6,4,22,12,5,4,0,0,60.6,False,none
F13,Micro_BarEntropy:lo@p20,LONG,counter,standard,17101,777.32,161.33,613,80.3,80.4,80.3,1.249,-380.0,5,22,14,6,4,1,0,67.6,False,none
F13,Micro_BarEntropy:lo@p20,SHORT,aligned,standard,17101,777.32,161.33,568,79.9,80.1,79.9,1.117,-523.3,4,22,12,6,4,1,0,58.8,False,none
F13,Micro_BarEntropy:lo@p20,SHORT,counter,standard,17850,811.36,168.396,547,78.2,78.5,78.2,1.245,-479.9,5,22,14,5,4,2,0,69.7,False,none
F13,Micro_BarEntropy:lo@p10,LONG,aligned,standard,9449,429.5,89.142,325,79.7,79.9,79.7,1.241,-278.7,5,22,14,5,4,1,0,69.7,False,none
F13,Micro_BarEntropy:lo@p10,LONG,counter,standard,8998,409.0,84.887,367,79.6,79.8,79.6,1.137,-498.4,5,22,12,6,3,1,0,58.8,False,none
F13,Micro_BarEntropy:lo@p10,SHORT,aligned,standard,8998,409.0,84.887,348,78.7,79.0,78.7,1.077,-423.2,3,22,12,6,5,1,0,58.8,False,none
F13,Micro_BarEntropy:lo@p10,SHORT,counter,standard,9449,429.5,89.142,329,79.6,79.9,79.6,1.32,-374.0,5,22,14,5,5,1,0,72.7,False,none
F13,Micro_BarEntropy:lo@p5,LONG,aligned,standard,5302,241.0,50.019,174,81.6,81.6,81.6,1.264,-158.0,4,22,15,5,4,0,0,69.7,False,none
F13,Micro_BarEntropy:lo@p5,LONG,counter,standard,5057,229.86,47.708,201,79.1,79.1,79.1,1.078,-362.2,4,21,13,5,2,0,0,59.4,False,none
F13,Micro_BarEntropy:lo@p5,SHORT,aligned,standard,5057,229.86,47.708,186,78.5,78.5,78.5,1.072,-426.2,4,21,13,5,4,0,0,65.6,False,none
F13,Micro_BarEntropy:lo@p5,SHORT,counter,standard,5302,241.0,50.019,168,80.4,80.8,80.4,1.24,-279.6,3,22,12,5,4,1,0,57.6,False,none
F13,Micro_BarEntropy:lo@p3,LONG,aligned,standard,3828,174.0,36.113,107,83.2,83.2,83.2,1.453,-217.3,4,21,14,5,4,0,0,68.8,False,none
F13,Micro_BarEntropy:lo@p3,LONG,counter,standard,3601,163.68,33.972,111,79.3,79.3,79.3,1.214,-280.8,4,21,12,5,3,0,0,59.4,False,none
F13,Micro_BarEntropy:lo@p3,SHORT,aligned,standard,3601,163.68,33.972,111,77.5,77.5,77.5,1.003,-306.0,3,21,12,5,1,0,0,50.0,False,none
F13,Micro_BarEntropy:lo@p3,SHORT,counter,standard,3828,174.0,36.113,108,81.5,81.5,81.5,1.269,-279.6,4,21,16,5,4,0,0,75.0,False,none
F13,Micro_BarEntropy:lo@p1,LONG,aligned,standard,533,24.23,5.028,4,100.0,100.0,100.0,999.0,15.9,2,3,3,3,3,0,0,100.0,True,STAR
F13,Micro_BarEntropy:lo@p1,LONG,counter,standard,523,23.77,4.934,7,100.0,100.0,100.0,999.0,24.2,1,3,3,3,3,0,0,100.0,True,STAR
F13,Micro_BarEntropy:lo@p1,SHORT,aligned,standard,523,23.77,4.934,7,71.4,71.4,71.4,0.523,-109.2,0,3,1,3,1,0,0,28.6,False,none
F13,Micro_BarEntropy:lo@p1,SHORT,counter,standard,533,24.23,5.028,4,75.0,75.0,75.0,0.583,-85.4,1,3,2,3,2,0,0,62.5,False,none
F13,Micro_BarOverlap:hi@p50,LONG,aligned,standard,38165,1734.77,360.047,911,77.8,78.1,77.8,1.084,-510.6,5,22,11,6,4,3,0,58.8,False,none
F13,Micro_BarOverlap:hi@p50,LONG,counter,standard,38141,1733.68,359.821,1019,81.8,82.0,81.8,1.38,-529.8,6,22,16,6,6,3,1,82.4,False,none
F13,Micro_BarOverlap:hi@p50,SHORT,aligned,standard,38141,1733.68,359.821,975,76.6,76.9,76.6,1.02,-564.0,3,22,9,6,3,4,1,44.1,False,none
F13,Micro_BarOverlap:hi@p50,SHORT,counter,standard,38165,1734.77,360.047,846,79.8,80.0,79.8,1.378,-324.2,4,22,15,6,6,4,0,73.5,False,none
F13,Micro_BarOverlap:hi@p60,LONG,aligned,standard,30525,1387.5,287.972,838,77.9,78.1,77.9,1.117,-350.4,4,22,10,6,4,2,0,52.9,False,none
F13,Micro_BarOverlap:hi@p60,LONG,counter,standard,30627,1392.14,288.934,940,82.7,82.7,82.7,1.523,-458.0,6,22,17,6,6,2,1,85.3,False,none
F13,Micro_BarOverlap:hi@p60,SHORT,aligned,standard,30627,1392.14,288.934,874,76.9,77.2,76.9,1.037,-593.5,3,22,11,6,4,4,1,52.9,False,none
F13,Micro_BarOverlap:hi@p60,SHORT,counter,standard,30525,1387.5,287.972,766,78.9,79.2,78.9,1.287,-363.4,4,22,14,5,5,3,0,69.7,False,none
F13,Micro_BarOverlap:hi@p70,LONG,aligned,standard,23296,1058.91,219.774,758,77.3,77.5,77.3,1.084,-476.7,4,22,11,6,5,2,0,58.8,False,none
F13,Micro_BarOverlap:hi@p70,LONG,counter,standard,23222,1055.55,219.075,823,84.0,84.0,84.0,1.625,-366.8,6,22,19,6,6,2,1,91.2,False,none
F13,Micro_BarOverlap:hi@p70,SHORT,aligned,standard,23222,1055.55,219.075,781,76.7,76.9,76.7,1.033,-495.0,4,22,11,6,4,3,1,55.9,False,none
F13,Micro_BarOverlap:hi@p70,SHORT,counter,standard,23296,1058.91,219.774,687,79.6,79.9,79.6,1.32,-518.0,5,22,14,5,4,2,0,69.7,False,none
F13,Micro_BarOverlap:hi@p80,LONG,aligned,standard,15899,722.68,149.991,614,77.5,77.7,77.5,1.072,-494.4,5,22,11,6,3,1,0,55.9,False,none
F13,Micro_BarOverlap:hi@p80,LONG,counter,standard,15861,720.95,149.632,654,83.0,83.1,83.0,1.499,-447.6,6,22,17,5,5,2,1,84.8,False,none
F13,Micro_BarOverlap:hi@p80,SHORT,aligned,standard,15861,720.95,149.632,643,77.3,77.5,77.3,1.089,-420.8,3,22,10,5,4,3,1,51.5,False,none
F13,Micro_BarOverlap:hi@p80,SHORT,counter,standard,15899,722.68,149.991,565,80.2,80.3,80.2,1.391,-310.6,4,22,16,5,4,1,0,72.7,False,none
F13,Micro_BarOverlap:hi@p90,LONG,aligned,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p90,LONG,counter,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p90,SHORT,aligned,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p90,SHORT,counter,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p95,LONG,aligned,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p95,LONG,counter,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p95,SHORT,aligned,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p95,SHORT,counter,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p97,LONG,aligned,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p97,LONG,counter,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p97,SHORT,aligned,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p97,SHORT,counter,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p99,LONG,aligned,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p99,LONG,counter,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p99,SHORT,aligned,standard,118,5.36,1.113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:hi@p99,SHORT,counter,standard,98,4.45,0.925,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_BarOverlap:lo@p50,LONG,aligned,standard,38105,1732.05,359.481,975,79.6,79.7,79.6,1.302,-615.5,5,22,14,6,5,1,0,70.6,False,none
F13,Micro_BarOverlap:lo@p50,LONG,counter,standard,38059,1729.95,359.047,1096,81.7,81.7,81.7,1.295,-554.5,6,22,18,6,5,3,1,85.3,False,none
F13,Micro_BarOverlap:lo@p50,SHORT,aligned,standard,38059,1729.95,359.047,1045,79.3,79.5,79.3,1.072,-653.1,3,22,11,6,3,2,1,50.0,False,none
F13,Micro_BarOverlap:lo@p50,SHORT,counter,standard,38105,1732.05,359.481,982,77.9,78.1,77.9,1.085,-537.3,3,22,13,6,3,2,0,55.9,False,none
F13,Micro_BarOverlap:lo@p40,LONG,aligned,standard,30248,1374.91,285.358,903,79.7,79.7,79.7,1.255,-506.1,5,22,14,6,4,0,0,67.6,False,none
F13,Micro_BarOverlap:lo@p40,LONG,counter,standard,30068,1366.73,283.66,992,81.6,81.5,81.6,1.297,-392.3,6,22,17,6,6,2,1,85.3,False,none
F13,Micro_BarOverlap:lo@p40,SHORT,aligned,standard,30068,1366.73,283.66,955,79.2,79.3,79.2,1.02,-833.3,4,22,11,6,3,2,1,52.9,False,none
F13,Micro_BarOverlap:lo@p40,SHORT,counter,standard,30248,1374.91,285.358,923,79.1,79.3,79.1,1.201,-514.1,4,22,13,6,4,3,0,61.8,False,none
F13,Micro_BarOverlap:lo@p30,LONG,aligned,standard,23298,1059.0,219.792,790,79.6,79.6,79.6,1.191,-506.1,5,22,15,6,3,0,0,67.6,False,none
F13,Micro_BarOverlap:lo@p30,LONG,counter,standard,23035,1047.05,217.311,856,81.8,81.7,81.8,1.325,-305.1,6,22,18,6,6,2,1,88.2,False,none
F13,Micro_BarOverlap:lo@p30,SHORT,aligned,standard,23035,1047.05,217.311,853,79.2,79.4,79.2,1.0,-716.0,3,22,14,6,2,2,1,55.9,False,none
F13,Micro_BarOverlap:lo@p30,SHORT,counter,standard,23298,1059.0,219.792,821,79.3,79.5,79.3,1.189,-426.8,5,22,13,6,4,2,0,64.7,False,none
F13,Micro_BarOverlap:lo@p20,LONG,aligned,standard,15873,721.5,149.745,657,79.8,79.9,79.8,1.197,-494.6,5,22,16,6,3,1,0,70.6,False,none
F13,Micro_BarOverlap:lo@p20,LONG,counter,standard,15431,701.41,145.575,680,82.2,82.2,82.2,1.452,-278.9,6,22,17,6,6,2,1,85.3,False,none
F13,Micro_BarOverlap:lo@p20,SHORT,aligned,standard,15431,701.41,145.575,652,79.3,79.5,79.3,1.007,-742.3,3,22,13,6,2,2,1,52.9,False,none
F13,Micro_BarOverlap:lo@p20,SHORT,counter,standard,15873,721.5,149.745,665,79.1,79.3,79.1,1.185,-428.9,5,22,14,6,4,2,0,67.6,False,none
F13,Micro_BarOverlap:lo@p10,LONG,aligned,standard,8512,386.91,80.302,396,79.0,79.2,79.0,1.205,-439.8,4,22,13,5,3,1,0,60.6,False,none
F13,Micro_BarOverlap:lo@p10,LONG,counter,standard,8117,368.95,76.575,401,83.5,83.5,83.5,1.533,-263.3,6,22,17,6,6,0,0,85.3,False,none
F13,Micro_BarOverlap:lo@p10,SHORT,aligned,standard,8117,368.95,76.575,382,80.9,80.9,80.9,1.083,-459.0,4,22,13,6,4,0,0,61.8,False,none
F13,Micro_BarOverlap:lo@p10,SHORT,counter,standard,8512,386.91,80.302,405,80.5,80.9,80.5,1.367,-279.0,5,22,15,5,4,2,0,72.7,False,none
F13,Micro_BarOverlap:lo@p5,LONG,aligned,standard,4837,219.86,45.632,203,80.3,80.7,80.3,1.588,-295.0,6,22,18,5,3,1,0,81.8,False,none
F13,Micro_BarOverlap:lo@p5,LONG,counter,standard,4558,207.18,43.0,186,78.5,78.5,78.5,1.148,-318.6,4,22,12,6,3,0,0,55.9,False,none
F13,Micro_BarOverlap:lo@p5,SHORT,aligned,standard,4558,207.18,43.0,178,86.0,86.0,86.0,1.59,-306.0,5,22,17,6,5,0,0,79.4,False,none
F13,Micro_BarOverlap:lo@p5,SHORT,counter,standard,4837,219.86,45.632,207,80.2,81.0,80.2,1.262,-234.9,5,22,14,5,2,2,0,63.6,False,none
F13,Micro_BarOverlap:lo@p3,LONG,aligned,standard,3410,155.0,32.17,113,82.3,82.3,82.3,2.081,-321.7,6,22,18,5,3,0,0,81.8,False,none
F13,Micro_BarOverlap:lo@p3,LONG,counter,standard,3135,142.5,29.575,89,75.3,75.3,75.3,0.949,-200.6,3,22,10,5,2,0,0,45.5,False,none
F13,Micro_BarOverlap:lo@p3,SHORT,aligned,standard,3135,142.5,29.575,89,91.0,91.0,91.0,2.455,-146.1,5,22,17,5,5,0,0,81.8,False,surface
F13,Micro_BarOverlap:lo@p3,SHORT,counter,standard,3410,155.0,32.17,112,81.2,82.0,81.2,1.122,-153.0,4,22,14,5,3,1,0,63.6,False,none
F13,Micro_BarOverlap:lo@p1,LONG,aligned,standard,119,5.41,1.123,5,60.0,60.0,60.0,0.239,-153.0,0,2,1,2,0,0,0,16.7,False,none
F13,Micro_BarOverlap:lo@p1,LONG,counter,standard,132,6.0,1.245,2,100.0,100.0,100.0,999.0,17.8,2,2,2,1,1,0,0,100.0,True,STAR
F13,Micro_BarOverlap:lo@p1,SHORT,aligned,standard,132,6.0,1.245,2,100.0,100.0,100.0,999.0,17.8,2,2,2,1,1,0,0,100.0,True,STAR
F13,Micro_BarOverlap:lo@p1,SHORT,counter,standard,119,5.41,1.123,5,100.0,100.0,100.0,999.0,12.0,2,2,2,2,2,0,0,100.0,True,STAR
F13,Micro_CSSpread:hi@p50,LONG,aligned,standard,41989,1908.59,396.123,759,79.4,79.7,79.4,1.198,-394.2,5,22,15,6,3,2,0,67.6,False,none
F13,Micro_CSSpread:hi@p50,LONG,counter,standard,40237,1828.95,379.594,823,81.2,81.1,81.2,1.33,-352.0,6,22,13,6,6,3,1,73.5,False,none
F13,Micro_CSSpread:hi@p50,SHORT,aligned,standard,40237,1828.95,379.594,772,78.8,79.0,78.8,1.079,-582.5,4,22,13,6,4,2,1,61.8,False,none
F13,Micro_CSSpread:hi@p50,SHORT,counter,standard,41989,1908.59,396.123,801,79.2,79.4,79.2,1.202,-459.8,4,22,14,6,4,4,0,64.7,False,none
F13,Micro_CSSpread:hi@p60,LONG,aligned,standard,34774,1580.64,328.057,652,79.8,79.9,79.8,1.226,-580.6,5,22,14,6,4,1,0,67.6,False,none
F13,Micro_CSSpread:hi@p60,LONG,counter,standard,32922,1496.45,310.585,699,80.1,80.2,80.1,1.196,-378.8,4,22,13,6,6,2,1,67.6,False,none
F13,Micro_CSSpread:hi@p60,SHORT,aligned,standard,32922,1496.45,310.585,634,80.3,80.4,80.3,1.14,-705.6,5,22,14,6,4,1,1,67.6,False,none
F13,Micro_CSSpread:hi@p60,SHORT,counter,standard,34774,1580.64,328.057,688,77.8,78.1,77.8,1.148,-576.0,4,22,11,6,4,4,0,55.9,False,none
F13,Micro_CSSpread:hi@p70,LONG,aligned,standard,27506,1250.27,259.491,515,80.2,80.5,80.2,1.244,-428.8,5,22,15,6,3,2,0,67.6,False,none
F13,Micro_CSSpread:hi@p70,LONG,counter,standard,25616,1164.36,241.66,546,81.3,81.4,81.3,1.256,-332.9,4,22,13,6,6,2,1,67.6,False,none
F13,Micro_CSSpread:hi@p70,SHORT,aligned,standard,25616,1164.36,241.66,502,78.5,78.8,78.5,1.085,-736.6,4,22,14,6,4,2,1,64.7,False,none
F13,Micro_CSSpread:hi@p70,SHORT,counter,standard,27506,1250.27,259.491,540,78.0,78.4,78.0,1.174,-503.8,5,22,14,6,5,3,0,70.6,False,none
F13,Micro_CSSpread:hi@p80,LONG,aligned,standard,19795,899.77,186.745,387,80.1,80.5,80.1,1.161,-526.4,4,22,16,5,2,2,0,66.7,False,none
F13,Micro_CSSpread:hi@p80,LONG,counter,standard,17989,817.68,169.708,366,82.0,82.1,82.0,1.432,-310.7,5,22,12,6,6,2,1,67.6,False,none
F13,Micro_CSSpread:hi@p80,SHORT,aligned,standard,17989,817.68,169.708,347,78.7,79.1,78.7,1.061,-522.9,2,22,12,6,3,2,1,50.0,False,none
F13,Micro_CSSpread:hi@p80,SHORT,counter,standard,19795,899.77,186.745,366,77.6,78.2,77.6,1.108,-414.5,5,22,11,5,3,3,0,57.6,False,none
F13,Micro_CSSpread:hi@p90,LONG,aligned,standard,11467,521.23,108.179,224,77.7,77.7,77.7,0.908,-328.5,3,22,11,5,2,0,0,48.5,False,none
F13,Micro_CSSpread:hi@p90,LONG,counter,standard,10111,459.59,95.387,186,79.6,80.0,79.6,1.309,-207.1,3,22,11,5,3,1,1,51.5,False,none
F13,Micro_CSSpread:hi@p90,SHORT,aligned,standard,10111,459.59,95.387,184,77.7,77.7,77.7,1.029,-570.0,3,22,12,5,2,0,0,51.5,False,none
F13,Micro_CSSpread:hi@p90,SHORT,counter,standard,11467,521.23,108.179,216,77.8,78.1,77.8,1.176,-393.5,4,22,13,5,4,1,0,63.6,False,none
F13,Micro_CSSpread:hi@p95,LONG,aligned,standard,6815,309.77,64.292,107,72.0,72.0,72.0,0.736,-284.1,2,21,9,5,0,0,0,34.4,False,none
F13,Micro_CSSpread:hi@p95,LONG,counter,standard,6007,273.05,56.67,96,82.3,82.3,82.3,1.964,-153.0,5,19,11,5,4,0,1,66.7,False,none
F13,Micro_CSSpread:hi@p95,SHORT,aligned,standard,6007,273.05,56.67,91,79.1,79.1,79.1,1.109,-597.3,4,19,12,5,3,0,0,63.3,False,none
F13,Micro_CSSpread:hi@p95,SHORT,counter,standard,6815,309.77,64.292,106,80.2,80.2,80.2,1.85,-316.4,5,21,15,5,4,0,0,75.0,False,none
F13,Micro_CSSpread:hi@p97,LONG,aligned,standard,4773,216.95,45.028,72,70.8,70.8,70.8,0.749,-221.2,2,17,7,5,2,0,0,40.7,False,none
F13,Micro_CSSpread:hi@p97,LONG,counter,standard,4269,194.05,40.274,57,80.7,80.7,80.7,1.643,-153.0,5,19,14,5,4,0,1,76.7,False,none
F13,Micro_CSSpread:hi@p97,SHORT,aligned,standard,4269,194.05,40.274,52,78.8,78.8,78.8,1.06,-294.4,4,19,13,5,3,0,0,66.7,False,none
F13,Micro_CSSpread:hi@p97,SHORT,counter,standard,4773,216.95,45.028,63,77.8,77.8,77.8,1.293,-199.3,4,17,11,5,3,0,0,66.7,False,none
F13,Micro_CSSpread:hi@p99,LONG,aligned,standard,2214,100.64,20.887,19,78.9,78.9,78.9,1.166,-114.4,4,10,7,5,4,0,0,75.0,False,none
